time,gvc,water,water2,light,species
47.0838,7.58943,8.2,8.2,D,DAXI
47.1672,7.58234,8.2,8.2,D,DAXI
47.2506,7.57193,8.2,8.2,D,DAXI
47.334,7.55935,8.2,8.2,D,DAXI
47.4174,7.55353,8.2,8.2,D,DAXI
47.5008,7.55577,8.2,8.2,D,DAXI
47.5842,7.56359,8.2,8.2,D,DAXI
47.6676,7.56635,8.2,8.2,D,DAXI
47.7504,7.56322,8.2,8.2,D,DAXI
47.8338,7.55618,8.2,8.2,D,DAXI
47.9172,7.54664,8.2,8.2,D,DAXI
48.0006,7.53706,8.2,8.2,D,DAXI
48.084,7.52576,8.2,8.2,D,DAXI
48.1674,7.51752,8.2,8.2,D,DAXI
48.2508,7.50689,8.2,8.2,D,DAXI
48.3342,7.49912,8.2,8.2,D,DAXI
48.4176,7.48754,8.2,8.2,D,DAXI
48.5004,7.47695,8.2,8.2,D,DAXI
48.5838,7.46144,8.2,8.2,D,DAXI
48.6672,7.45037,8.2,8.2,D,DAXI
48.7506,7.44078,8.2,8.2,D,DAXI
48.834,7.43312,8.2,8.2,D,DAXI
48.9174,7.42721,8.2,8.2,D,DAXI
49.0008,7.42516,8.2,8.2,D,DAXI
49.0842,7.42231,8.2,8.2,D,DAXI
49.1676,7.42027,8.2,8.2,D,DAXI
49.2504,7.42041,8.2,8.2,D,DAXI
49.3338,7.42003,8.2,8.2,D,DAXI
49.4172,7.41951,8.2,8.2,D,DAXI
49.5006,7.41991,8.2,8.2,D,DAXI
49.584,7.41983,8.2,8.2,D,DAXI
49.6674,7.42095,8.2,8.2,D,DAXI
49.7508,7.4218,8.2,8.2,D,DAXI
49.8342,7.4242,8.2,8.2,D,DAXI
49.9176,7.42534,8.2,8.2,D,DAXI
50.0004,7.42513,8.2,8.2,D,DAXI
50.0838,7.4248,8.2,8.2,D,DAXI
50.1672,7.42568,8.2,8.2,D,DAXI
50.2506,7.42655,8.2,8.2,D,DAXI
50.334,7.42788,8.2,8.2,D,DAXI
50.4174,7.42828,8.2,8.2,D,DAXI
50.5008,7.43205,8.2,8.2,D,DAXI
50.5842,7.44162,8.2,8.2,D,DAXI
50.6676,7.44797,8.2,8.2,D,DAXI
50.7504,7.45317,8.2,8.2,D,DAXI
50.8338,7.45664,8.2,8.2,D,DAXI
50.9172,7.46388,8.2,8.2,D,DAXI
51.0006,7.46749,8.2,8.2,D,DAXI
51.084,7.47301,8.2,8.2,D,DAXI
51.1674,7.47196,8.2,8.2,D,DAXI
51.2508,7.46668,8.2,8.2,D,DAXI
51.3342,7.46116,8.2,8.2,D,DAXI
51.4176,7.45878,8.2,8.2,D,DAXI
51.5004,7.45883,8.2,8.2,D,DAXI
51.5838,7.46078,8.2,8.2,D,DAXI
51.6672,7.46216,8.2,8.2,D,DAXI
51.7506,7.46377,8.2,8.2,D,DAXI
51.834,7.46324,8.2,8.2,D,DAXI
51.9174,7.46284,8.2,8.2,D,DAXI
52.0008,7.46213,8.2,8.2,D,DAXI
52.0842,7.46751,8.2,8.2,D,DAXI
52.1676,7.47147,8.2,8.2,D,DAXI
52.2504,7.47738,8.2,8.2,D,DAXI
52.3338,7.48705,8.2,8.2,D,DAXI
52.4172,7.50427,8.2,8.2,D,DAXI
52.5006,7.51929,8.2,8.2,D,DAXI
52.584,7.52859,8.2,8.2,D,DAXI
52.6674,7.53494,8.2,8.2,D,DAXI
52.7508,7.53767,8.2,8.2,D,DAXI
52.8342,7.54829,8.2,8.2,D,DAXI
52.9176,7.56838,8.2,8.2,D,DAXI
53.0004,7.58978,8.2,8.2,D,DAXI
53.0838,7.60242,8.2,8.2,D,DAXI
53.1672,7.60725,8.2,8.2,D,DAXI
53.2506,7.61014,8.2,8.2,D,DAXI
53.334,7.60944,8.2,8.2,D,DAXI
53.4174,7.60746,8.2,8.2,D,DAXI
53.5008,7.60453,8.2,8.2,D,DAXI
53.5842,7.60014,8.2,8.2,D,DAXI
53.6676,7.59547,8.2,8.2,D,DAXI
53.7504,7.58829,8.2,8.2,D,DAXI
53.8338,7.58448,8.2,8.2,D,DAXI
53.9172,7.58106,8.2,8.2,D,DAXI
54.0006,7.58281,8.2,8.2,D,DAXI
54.084,7.58295,8.2,8.2,D,DAXI
54.1674,7.58573,8.2,8.2,D,DAXI
54.2508,7.59441,8.2,8.2,D,DAXI
54.3342,7.60082,8.2,8.2,D,DAXI
54.4176,7.60594,8.2,8.2,D,DAXI
54.5004,7.61242,8.2,8.2,D,DAXI
54.5838,7.62687,8.2,8.2,D,DAXI
54.6672,7.64859,8.2,8.2,D,DAXI
54.7506,7.67054,8.2,8.2,D,DAXI
54.834,7.68961,8.2,8.2,D,DAXI
54.9174,7.70506,8.2,8.2,D,DAXI
55.0008,7.71769,8.2,8.2,D,DAXI
55.0842,7.7279,8.2,8.2,D,DAXI
55.1676,7.7211,8.2,8.2,D,DAXI
55.2504,7.71213,8.2,8.2,D,DAXI
55.3338,7.70431,8.2,8.2,D,DAXI
55.4172,7.69826,8.2,8.2,D,DAXI
55.5006,7.68932,8.2,8.2,D,DAXI
55.584,7.68321,8.2,8.2,D,DAXI
55.6674,7.67588,8.2,8.2,D,DAXI
55.7508,7.67055,8.2,8.2,D,DAXI
55.8342,7.6719,8.2,8.2,D,DAXI
55.9176,7.67423,8.2,8.2,D,DAXI
56.0004,7.67803,8.2,8.2,D,DAXI
56.0838,7.6823,8.2,8.2,D,DAXI
56.1672,7.68284,8.2,8.2,D,DAXI
56.2506,7.68272,8.2,8.2,D,DAXI
56.334,7.68282,8.2,8.2,D,DAXI
56.4174,7.6825,8.2,8.2,D,DAXI
56.5008,7.68573,8.2,8.2,D,DAXI
56.5842,7.69013,8.2,8.2,D,DAXI
56.6676,7.69155,8.2,8.2,D,DAXI
56.7504,7.69287,8.2,8.2,D,DAXI
56.8338,7.69467,8.2,8.2,D,DAXI
56.9172,7.6933,8.2,8.2,D,DAXI
57.0006,7.69374,8.2,8.2,D,DAXI
57.084,7.69087,8.2,8.2,D,DAXI
57.1674,7.69229,8.2,8.2,D,DAXI
57.2508,7.69448,8.2,8.2,D,DAXI
57.3342,7.69427,8.2,8.2,D,DAXI
57.4176,7.69611,8.2,8.2,D,DAXI
57.5004,7.69698,8.2,8.2,D,DAXI
57.5838,7.70198,8.2,8.2,D,DAXI
57.6672,7.7121,8.2,8.2,D,DAXI
57.7506,7.72203,8.2,8.2,D,DAXI
57.834,7.73189,8.2,8.2,D,DAXI
57.9174,7.74163,8.2,8.2,D,DAXI
58.0008,7.75333,8.2,8.2,D,DAXI
58.0842,7.75583,8.2,8.2,D,DAXI
58.1676,7.75879,8.2,8.2,D,DAXI
58.2504,7.76062,8.2,8.2,D,DAXI
58.3338,7.75709,8.2,8.2,D,DAXI
58.4172,7.76167,8.2,8.2,D,DAXI
58.5006,7.75672,8.2,8.2,D,DAXI
58.584,7.74999,8.2,8.2,D,DAXI
58.6674,7.74708,8.2,8.2,D,DAXI
58.7508,7.74912,8.2,8.2,D,DAXI
58.8342,7.74605,8.2,8.2,D,DAXI
58.9176,7.74313,8.2,8.2,D,DAXI
59.0004,7.75511,8.2,8.2,D,DAXI
59.0838,7.77847,8.2,8.2,D,DAXI
59.1672,7.79886,8.2,8.2,D,DAXI
59.2506,7.80905,8.2,8.2,D,DAXI
59.334,7.82814,8.2,8.2,D,DAXI
59.4174,7.84976,8.2,8.2,D,DAXI
59.5008,7.87158,8.2,8.2,D,DAXI
59.5842,7.88487,8.2,8.2,D,DAXI
59.6676,7.90127,8.2,8.2,D,DAXI
59.7504,7.91402,8.2,8.2,D,DAXI
59.8338,7.92688,8.2,8.2,D,DAXI
59.9172,7.93584,8.2,8.2,D,DAXI
60.0006,7.94234,8.2,8.2,D,DAXI
60.084,7.94781,8.2,8.2,D,DAXI
60.1674,7.94762,8.2,8.2,D,DAXI
60.2508,7.94983,8.2,8.2,D,DAXI
60.3342,7.95828,8.2,8.2,D,DAXI
60.4176,7.9638,8.2,8.2,D,DAXI
60.5004,7.95944,8.2,8.2,D,DAXI
60.5838,7.95014,8.2,8.2,D,DAXI
60.6672,7.93651,8.2,8.2,D,DAXI
60.7506,7.93466,8.2,8.2,D,DAXI
60.834,7.90695,8.2,8.2,D,DAXI
60.9174,7.60331,8.2,8.2,D,DAXI
61.0008,7.62725,8.2,8.2,D,DAXI
61.0842,7.66466,8.2,8.2,D,DAXI
61.1676,7.6867,8.2,8.2,D,DAXI
61.2504,7.69643,8.2,8.2,D,DAXI
61.3338,7.70171,8.2,8.2,D,DAXI
61.4172,7.70179,8.2,8.2,D,DAXI
61.5006,7.69933,8.2,8.2,D,DAXI
61.584,7.69364,8.2,8.2,D,DAXI
61.6674,7.68902,8.2,8.2,D,DAXI
61.7508,7.68488,8.2,8.2,D,DAXI
61.8342,7.68116,8.2,8.2,D,DAXI
61.9176,7.67668,8.2,8.2,D,DAXI
62.0004,7.66885,8.2,8.2,D,DAXI
62.0838,7.66301,8.2,8.2,D,DAXI
62.1672,7.65643,8.2,8.2,D,DAXI
62.2506,7.65015,8.2,8.2,D,DAXI
62.334,7.64128,8.2,8.2,D,DAXI
62.4174,7.63556,8.2,8.2,D,DAXI
62.5008,7.62891,8.2,8.2,D,DAXI
62.5842,7.62096,8.2,8.2,D,DAXI
62.6676,7.61517,8.2,8.2,D,DAXI
62.7504,7.61036,8.2,8.2,D,DAXI
62.8338,7.60699,8.2,8.2,D,DAXI
62.9172,7.60337,8.2,8.2,D,DAXI
63.0006,7.59979,8.2,8.2,D,DAXI
63.084,7.59325,8.2,8.2,D,DAXI
63.1674,7.5863,8.2,8.2,D,DAXI
63.2508,7.57659,8.2,8.2,D,DAXI
63.3342,7.5714,8.2,8.2,D,DAXI
63.4176,7.56454,8.2,8.2,D,DAXI
63.5004,7.56152,8.2,8.2,D,DAXI
63.5838,7.55862,8.2,8.2,D,DAXI
63.6672,7.55615,8.2,8.2,D,DAXI
63.7506,7.55352,8.2,8.2,D,DAXI
63.834,7.55158,8.2,8.2,D,DAXI
63.9174,7.54928,8.2,8.2,D,DAXI
64.0008,7.54952,8.2,8.2,D,DAXI
64.0842,7.54804,8.2,8.2,D,DAXI
64.1676,7.54777,8.2,8.2,D,DAXI
64.2504,7.54745,8.2,8.2,D,DAXI
64.3338,7.54466,8.2,8.2,D,DAXI
64.4172,7.54172,8.2,8.2,D,DAXI
64.5006,7.53783,8.2,8.2,D,DAXI
64.584,7.53614,8.2,8.2,D,DAXI
64.6674,7.53164,8.2,8.2,D,DAXI
64.7508,7.53225,8.2,8.2,D,DAXI
64.8342,7.53232,8.2,8.2,D,DAXI
64.9176,7.53658,8.2,8.2,D,DAXI
65.0004,7.54155,8.2,8.2,D,DAXI
65.0838,7.54659,8.2,8.2,D,DAXI
65.1672,7.55321,8.2,8.2,D,DAXI
65.2506,7.56059,8.2,8.2,D,DAXI
65.334,7.56737,8.2,8.2,D,DAXI
65.4174,7.57158,8.2,8.2,D,DAXI
65.5008,7.58105,8.2,8.2,D,DAXI
65.5842,7.58531,8.2,8.2,D,DAXI
65.6676,7.58829,8.2,8.2,D,DAXI
65.7504,7.59034,8.2,8.2,D,DAXI
65.8338,7.58996,8.2,8.2,D,DAXI
65.9172,7.59146,8.2,8.2,D,DAXI
66.0006,7.5918,8.2,8.2,D,DAXI
66.084,7.5921,8.2,8.2,D,DAXI
66.1674,7.5914,8.2,8.2,D,DAXI
66.2508,7.59196,8.2,8.2,D,DAXI
66.3342,7.59223,8.2,8.2,D,DAXI
66.4176,7.59479,8.2,8.2,D,DAXI
66.5004,7.59639,8.2,8.2,D,DAXI
66.5838,7.5973,8.2,8.2,D,DAXI
66.6672,7.59801,8.2,8.2,D,DAXI
66.7506,7.59929,8.2,8.2,D,DAXI
66.834,7.60031,8.2,8.2,D,DAXI
66.9174,7.60048,8.2,8.2,D,DAXI
67.0008,7.60117,8.2,8.2,D,DAXI
67.0842,7.60181,8.2,8.2,D,DAXI
67.1676,7.60266,8.2,8.2,D,DAXI
67.2504,7.60289,8.2,8.2,D,DAXI
67.3338,7.60311,8.2,8.2,D,DAXI
67.4172,7.60399,8.2,8.2,D,DAXI
67.5006,7.60483,8.2,8.2,D,DAXI
67.584,7.60574,8.2,8.2,D,DAXI
67.6674,7.6065,8.2,8.2,D,DAXI
67.7508,7.60885,8.2,8.2,D,DAXI
67.8342,7.61186,8.2,8.2,D,DAXI
67.9176,7.61472,8.2,8.2,D,DAXI
68.0004,7.61938,8.2,8.2,D,DAXI
68.0838,7.6251,8.2,8.2,D,DAXI
68.1672,7.63084,8.2,8.2,D,DAXI
68.2506,7.63682,8.2,8.2,D,DAXI
68.334,7.6413,8.2,8.2,D,DAXI
68.4174,7.64696,8.2,8.2,D,DAXI
68.5008,7.64987,8.2,8.2,D,DAXI
68.5842,7.65665,8.2,8.2,D,DAXI
68.6676,7.6647,8.2,8.2,D,DAXI
68.7504,7.67362,8.2,8.2,D,DAXI
68.8338,7.68071,8.2,8.2,D,DAXI
68.9172,7.68939,8.2,8.2,D,DAXI
69.0006,7.69473,8.2,8.2,D,DAXI
69.084,7.69788,8.2,8.2,D,DAXI
69.1674,7.70181,8.2,8.2,D,DAXI
69.2508,7.70702,8.2,8.2,D,DAXI
69.3342,7.71201,8.2,8.2,D,DAXI
69.4176,7.71389,8.2,8.2,D,DAXI
69.5004,7.71238,8.2,8.2,D,DAXI
69.5838,7.71205,8.2,8.2,D,DAXI
69.6672,7.71048,8.2,8.2,D,DAXI
69.7506,7.70773,8.2,8.2,D,DAXI
69.834,7.70502,8.2,8.2,D,DAXI
69.9174,7.70182,8.2,8.2,D,DAXI
70.0008,7.69931,8.2,8.2,D,DAXI
70.0842,7.69763,8.2,8.2,D,DAXI
70.1676,7.69436,8.2,8.2,D,DAXI
70.2504,7.68946,8.2,8.2,D,DAXI
70.3338,7.68468,8.2,8.2,D,DAXI
70.4172,7.67892,8.2,8.2,D,DAXI
70.5006,7.67255,8.2,8.2,D,DAXI
70.584,7.66573,8.2,8.2,D,DAXI
70.6674,7.65375,8.2,8.2,D,DAXI
70.7508,7.64023,8.2,8.2,D,DAXI
70.8342,7.63043,8.2,8.2,D,DAXI
70.9176,7.62193,8.2,8.2,D,DAXI
71.0004,7.61408,8.2,8.2,D,DAXI
71.0838,7.60863,8.2,8.2,D,DAXI
71.1672,7.60472,8.2,8.2,D,DAXI
71.2506,7.60049,8.2,8.2,D,DAXI
71.334,7.59617,8.2,8.2,D,DAXI
71.4174,7.58819,8.2,8.2,D,DAXI
71.5008,7.57953,8.2,8.2,D,DAXI
71.5842,7.57128,8.2,8.2,D,DAXI
71.6676,7.56325,8.2,8.2,D,DAXI
71.7504,7.55713,8.2,8.2,D,DAXI
71.8338,7.55216,8.2,8.2,D,DAXI
71.9172,7.54832,8.2,8.2,D,DAXI
72.0006,7.54195,8.2,8.2,D,DAXI
72.084,7.53588,8.2,8.2,D,DAXI
72.1674,7.52662,8.2,8.2,D,DAXI
72.2508,7.51938,8.2,8.2,D,DAXI
72.3342,7.51061,8.2,8.2,D,DAXI
72.4176,7.50401,8.2,8.2,D,DAXI
72.5004,7.49819,8.2,8.2,D,DAXI
72.5838,7.49212,8.2,8.2,D,DAXI
72.6672,7.48814,8.2,8.2,D,DAXI
72.7506,7.48241,8.2,8.2,D,DAXI
72.834,7.47854,8.2,8.2,D,DAXI
72.9174,7.47338,8.2,8.2,D,DAXI
73.0008,7.46788,8.2,8.2,D,DAXI
73.0842,7.46382,8.2,8.2,D,DAXI
73.1676,7.46061,8.2,8.2,D,DAXI
73.2504,7.45726,8.2,8.2,D,DAXI
73.3338,7.45378,8.2,8.2,D,DAXI
73.4172,7.44901,8.2,8.2,D,DAXI
73.5006,7.44655,8.2,8.2,D,DAXI
73.584,7.44587,8.2,8.2,D,DAXI
73.6674,7.44497,8.2,8.2,D,DAXI
73.7508,7.44416,8.2,8.2,D,DAXI
73.8342,7.4416,8.2,8.2,D,DAXI
73.9176,7.43925,8.2,8.2,D,DAXI
74.0004,7.4364,8.2,8.2,D,DAXI
74.0838,7.4345,8.2,8.2,D,DAXI
74.1672,7.43364,8.2,8.2,D,DAXI
74.2506,7.43431,8.2,8.2,D,DAXI
74.334,7.43342,8.2,8.2,D,DAXI
74.4174,7.43563,8.2,8.2,D,DAXI
74.5008,7.43504,8.2,8.2,D,DAXI
74.5842,7.43524,8.2,8.2,D,DAXI
74.6676,7.43475,8.2,8.2,D,DAXI
74.7504,7.4344,8.2,8.2,D,DAXI
74.8338,7.43375,8.2,8.2,D,DAXI
74.9172,7.43409,8.2,8.2,D,DAXI
75.0006,7.43352,8.2,8.2,D,DAXI
75.084,7.43354,8.2,8.2,D,DAXI
75.1674,7.43275,8.2,8.2,D,DAXI
75.2508,7.433,8.2,8.2,D,DAXI
75.3342,7.43314,8.2,8.2,D,DAXI
75.4176,7.433,8.2,8.2,D,DAXI
75.5004,7.43258,8.2,8.2,D,DAXI
75.5838,7.43218,8.2,8.2,D,DAXI
75.6672,7.43125,8.2,8.2,D,DAXI
75.7506,7.42992,T,,D,DAXI
75.834,7.433,T,,D,DAXI
75.9174,7.43068,T,,D,DAXI
76.0008,7.43161,T,,D,DAXI
76.0842,7.43224,T,,D,DAXI
76.1676,7.43464,T,,D,DAXI
76.2504,7.43597,T,,D,DAXI
76.3338,7.43658,T,,D,DAXI
76.4172,7.44026,T,,D,DAXI
76.5006,7.44051,T,,D,DAXI
76.584,7.43985,T,,D,DAXI
76.6674,7.4428,T,,D,DAXI
76.7508,7.4449,T,,D,DAXI
76.8342,7.44796,T,,D,DAXI
76.9176,7.45049,T,,D,DAXI
77.0004,7.45289,T,,D,DAXI
77.0838,7.45502,T,,D,DAXI
77.1672,7.45447,T,,D,DAXI
77.2506,7.45566,T,,D,DAXI
77.334,7.45629,T,,D,DAXI
77.4174,7.45711,T,,D,DAXI
77.5008,7.4568,T,,D,DAXI
77.5842,7.46074,T,,D,DAXI
77.6676,7.46265,T,,D,DAXI
77.7504,7.46512,T,,D,DAXI
77.8338,7.46289,T,,D,DAXI
77.9172,7.46471,T,,D,DAXI
78.0006,7.46698,T,,D,DAXI
78.084,7.46538,T,,D,DAXI
78.1674,7.46447,T,,D,DAXI
78.2508,7.46422,T,,D,DAXI
78.3342,7.46353,T,,D,DAXI
78.4176,7.46156,T,,D,DAXI
78.5004,7.46647,T,,D,DAXI
78.5838,7.46101,T,,D,DAXI
78.6672,7.46445,T,,D,DAXI
78.7506,7.46622,7.9,7.9,D,DAXI
78.834,7.46767,7.9,7.9,D,DAXI
78.9174,7.46758,7.9,7.9,D,DAXI
79.0008,7.46702,7.9,7.9,D,DAXI
79.0842,7.46495,7.9,7.9,D,DAXI
79.1676,7.46585,7.9,7.9,D,DAXI
79.2504,7.46313,7.9,7.9,D,DAXI
79.3338,7.46101,7.9,7.9,D,DAXI
79.4172,7.45979,7.9,7.9,D,DAXI
79.5006,7.45921,7.9,7.9,D,DAXI
79.584,7.45946,7.9,7.9,D,DAXI
79.6674,7.45966,7.9,7.9,D,DAXI
79.7508,7.45911,7.9,7.9,D,DAXI
79.8342,7.46255,7.9,7.9,D,DAXI
79.9176,7.46542,7.9,7.9,D,DAXI
80.0004,7.4676,7.9,7.9,D,DAXI
80.0838,7.46786,7.9,7.9,D,DAXI
80.1672,7.46992,7.9,7.9,D,DAXI
80.2506,7.46869,7.9,7.9,D,DAXI
80.334,7.46871,7.9,7.9,D,DAXI
80.4174,7.46959,7.9,7.9,D,DAXI
80.5008,7.47246,7.9,7.9,D,DAXI
80.5842,7.46984,7.9,7.9,D,DAXI
80.6676,7.4702,7.9,7.9,D,DAXI
80.7504,7.47039,7.9,7.9,D,DAXI
80.8338,7.46712,7.9,7.9,D,DAXI
80.9172,7.46623,7.9,7.9,D,DAXI
81.0006,7.46343,7.9,7.9,D,DAXI
81.084,7.46035,7.9,7.9,D,DAXI
81.1674,7.45991,7.9,7.9,D,DAXI
81.2508,7.45871,7.9,7.9,D,DAXI
81.3342,7.45923,7.9,7.9,D,DAXI
81.4176,7.46107,7.9,7.9,D,DAXI
81.5004,7.46158,7.9,7.9,D,DAXI
81.5838,7.46107,7.9,7.9,D,DAXI
81.6672,7.45932,7.9,7.9,D,DAXI
81.7506,7.45862,7.9,7.9,D,DAXI
81.834,7.45604,7.9,7.9,D,DAXI
81.9174,7.45603,7.9,7.9,D,DAXI
82.0008,7.45411,7.9,7.9,D,DAXI
82.0842,7.45292,7.9,7.9,D,DAXI
82.1676,7.45103,7.9,7.9,D,DAXI
82.2504,7.45031,7.9,7.9,D,DAXI
82.3338,7.44937,7.9,7.9,D,DAXI
82.4172,7.44824,7.9,7.9,D,DAXI
82.5006,7.44677,7.9,7.9,D,DAXI
82.584,7.44335,7.9,7.9,D,DAXI
82.6674,7.44293,7.9,7.9,D,DAXI
82.7508,7.44128,7.9,7.9,D,DAXI
82.8342,7.43854,7.9,7.9,D,DAXI
82.9176,7.43515,7.9,7.9,D,DAXI
83.0004,7.43313,7.9,7.9,D,DAXI
83.0838,7.43159,7.9,7.9,D,DAXI
83.1672,7.42904,7.9,7.9,D,DAXI
83.2506,7.42712,7.9,7.9,D,DAXI
83.334,7.42622,7.9,7.9,D,DAXI
83.4174,7.42571,7.9,7.9,D,DAXI
83.5008,7.42529,7.9,7.9,D,DAXI
83.5842,7.42414,7.9,7.9,D,DAXI
83.6676,7.42265,7.9,7.9,D,DAXI
83.7504,7.42209,7.9,7.9,D,DAXI
83.8338,7.4214,7.9,7.9,D,DAXI
83.9172,7.42078,7.9,7.9,D,DAXI
84.0006,7.41992,7.9,7.9,D,DAXI
84.084,7.41924,7.9,7.9,D,DAXI
84.1674,7.41886,7.9,7.9,D,DAXI
84.2508,7.41877,7.9,7.9,D,DAXI
84.3342,7.41917,7.9,7.9,D,DAXI
84.4176,7.41871,7.9,7.9,D,DAXI
84.5004,7.41959,7.9,7.9,D,DAXI
84.5838,7.41836,7.9,7.9,D,DAXI
84.6672,7.41842,7.9,7.9,D,DAXI
84.7506,7.4198,7.9,7.9,D,DAXI
84.834,7.42055,7.9,7.9,D,DAXI
84.9174,7.42046,7.9,7.9,D,DAXI
85.0008,7.42074,7.9,7.9,D,DAXI
85.0842,7.42152,7.9,7.9,D,DAXI
85.1676,7.42243,7.9,7.9,D,DAXI
85.2504,7.4228,7.9,7.9,D,DAXI
85.3338,7.42375,7.9,7.9,D,DAXI
85.4172,7.42487,7.9,7.9,D,DAXI
85.5006,7.42571,7.9,7.9,D,DAXI
85.584,7.42772,7.9,7.9,D,DAXI
85.6674,7.42852,7.9,7.9,D,DAXI
85.7508,7.429,7.9,7.9,D,DAXI
85.8342,7.4321,7.9,7.9,D,DAXI
85.9176,7.43441,7.9,7.9,D,DAXI
86.0004,7.43491,7.9,7.9,D,DAXI
86.0838,7.43554,7.9,7.9,D,DAXI
86.1672,7.43782,7.9,7.9,D,DAXI
86.2506,7.43932,7.9,7.9,D,DAXI
86.334,7.44263,7.9,7.9,D,DAXI
86.4174,7.44443,7.9,7.9,D,DAXI
86.5008,7.44493,7.9,7.9,D,DAXI
86.5842,7.44522,7.9,7.9,D,DAXI
86.6676,7.44657,7.9,7.9,D,DAXI
86.7504,7.44852,7.9,7.9,D,DAXI
86.8338,7.44948,7.9,7.9,D,DAXI
86.9172,7.45107,7.9,7.9,D,DAXI
87.0006,7.45227,7.9,7.9,D,DAXI
87.084,7.45507,7.9,7.9,D,DAXI
87.1674,7.4566,7.9,7.9,D,DAXI
87.2508,7.45798,7.9,7.9,D,DAXI
87.3342,7.45935,7.9,7.9,D,DAXI
87.4176,7.46035,7.9,7.9,D,DAXI
87.5004,7.46034,7.9,7.9,D,DAXI
87.5838,7.46045,7.9,7.9,D,DAXI
87.6672,7.45984,7.9,7.9,D,DAXI
87.7506,7.46067,7.9,7.9,D,DAXI
87.834,7.46083,7.9,7.9,D,DAXI
87.9174,7.46176,7.9,7.9,D,DAXI
88.0008,7.46432,7.9,7.9,D,DAXI
88.0842,7.46467,7.9,7.9,D,DAXI
88.1676,7.46532,7.9,7.9,D,DAXI
88.2504,7.46629,7.9,7.9,D,DAXI
88.3338,7.46857,7.9,7.9,D,DAXI
88.4172,7.47008,7.9,7.9,D,DAXI
88.5006,7.47039,7.9,7.9,D,DAXI
88.584,7.47204,7.9,7.9,D,DAXI
88.6674,7.47057,7.9,7.9,D,DAXI
88.7508,7.46957,7.9,7.9,D,DAXI
88.8342,7.46876,7.9,7.9,D,DAXI
88.9176,7.46759,7.9,7.9,D,DAXI
89.0004,7.46539,7.9,7.9,D,DAXI
89.0838,7.46432,7.9,7.9,D,DAXI
89.1672,7.46245,7.9,7.9,D,DAXI
89.2506,7.46046,7.9,7.9,D,DAXI
89.334,7.45865,7.9,7.9,D,DAXI
89.4174,7.45806,7.9,7.9,D,DAXI
89.5008,7.45683,7.9,7.9,D,DAXI
89.5842,7.45464,7.9,7.9,D,DAXI
89.6676,7.45256,7.9,7.9,D,DAXI
89.7504,7.44986,7.9,7.9,D,DAXI
89.8338,7.44702,7.9,7.9,D,DAXI
89.9172,7.44554,7.9,7.9,D,DAXI
90.0006,7.44325,7.9,7.9,D,DAXI
90.084,7.44178,7.9,7.9,D,DAXI
90.1674,7.43917,7.9,7.9,D,DAXI
90.2508,7.43728,7.9,7.9,D,DAXI
90.3342,7.43529,7.9,7.9,D,DAXI
90.4176,7.43461,7.9,7.9,D,DAXI
90.5004,7.43201,7.9,7.9,D,DAXI
90.5838,7.43125,7.9,7.9,D,DAXI
90.6672,7.43109,7.9,7.9,D,DAXI
90.7506,7.42905,7.9,7.9,D,DAXI
90.834,7.42845,7.9,7.9,D,DAXI
90.9174,7.42787,7.9,7.9,D,DAXI
91.0008,7.42665,7.9,7.9,D,DAXI
91.0842,7.42659,7.9,7.9,D,DAXI
91.1676,7.42659,7.9,7.9,D,DAXI
91.2504,7.42606,7.9,7.9,D,DAXI
91.3338,7.4255,7.9,7.9,D,DAXI
91.4172,7.42501,7.9,7.9,D,DAXI
91.5006,7.42361,7.9,7.9,D,DAXI
91.584,7.42261,7.9,7.9,D,DAXI
91.6674,7.42152,7.9,7.9,D,DAXI
91.7508,7.42081,7.9,7.9,D,DAXI
91.8342,7.42129,7.9,7.9,D,DAXI
91.9176,7.42179,7.9,7.9,D,DAXI
92.0004,7.42229,7.9,7.9,D,DAXI
92.0838,7.4224,7.9,7.9,D,DAXI
92.1672,7.42121,7.9,7.9,D,DAXI
92.2506,7.4228,7.9,7.9,D,DAXI
92.334,7.42346,7.9,7.9,D,DAXI
92.4174,7.42482,7.9,7.9,D,DAXI
92.5008,7.42499,7.9,7.9,D,DAXI
92.5842,7.42513,7.9,7.9,D,DAXI
92.6676,7.42491,7.9,7.9,D,DAXI
92.7504,7.4246,7.9,7.9,D,DAXI
92.8338,7.42478,7.9,7.9,D,DAXI
92.9172,7.42402,7.9,7.9,D,DAXI
93.0006,7.42384,7.9,7.9,D,DAXI
93.084,7.42329,7.9,7.9,D,DAXI
93.1674,7.42318,7.9,7.9,D,DAXI
93.2508,7.4227,7.9,7.9,D,DAXI
93.3342,7.42208,7.9,7.9,D,DAXI
93.4176,7.42175,7.9,7.9,D,DAXI
93.5004,7.42115,7.9,7.9,D,DAXI
93.5838,7.42185,7.9,7.9,D,DAXI
93.6672,7.42251,7.9,7.9,D,DAXI
93.7506,7.42249,7.9,7.9,D,DAXI
93.834,7.42237,7.9,7.9,D,DAXI
93.9174,7.42311,7.9,7.9,D,DAXI
94.0008,7.4236,7.9,7.9,D,DAXI
94.0842,7.42285,7.9,7.9,D,DAXI
94.1676,7.42707,7.9,7.9,D,DAXI
94.2504,7.42468,7.9,7.9,D,DAXI
94.3338,7.4251,7.9,7.9,D,DAXI
94.4172,7.42487,7.9,7.9,D,DAXI
