time,gvc,water,water2,light
150.8334,8.0005,7.6,7.6,L
150.9168,7.99934,7.6,7.6,L
151.0002,7.99723,7.6,7.6,L
151.0836,7.99476,7.6,7.6,L
151.167,7.99216,7.6,7.6,L
151.2504,7.99228,7.6,7.6,L
151.3332,7.9913,7.6,7.6,L
151.4166,7.99023,7.6,7.6,L
151.5,7.99006,7.6,7.6,L
151.5834,7.99328,7.6,7.6,L
151.6668,7.99615,7.6,7.6,L
151.7502,7.99957,7.6,7.6,L
151.8336,7.9993,7.6,7.6,L
151.917,7.99709,7.6,7.6,L
152.0004,7.99834,7.6,7.6,L
152.0832,7.99784,7.6,7.6,L
152.1666,7.99919,7.6,7.6,L
152.25,8.00082,7.6,7.6,L
152.3334,7.9999,7.6,7.6,L
152.4168,8.00012,7.6,7.6,L
152.5002,8.00033,7.6,7.6,L
152.5836,7.99992,7.6,7.6,L
152.667,7.99979,7.6,7.6,L
152.7498,7.99661,7.6,7.6,L
152.8332,7.99643,7.6,7.6,L
152.9166,7.99557,7.6,7.6,L
153,7.99624,7.6,7.6,L
153.0834,7.99421,7.6,7.6,L
153.1668,7.9964,7.6,7.6,L
153.2502,7.99946,7.6,7.6,L
153.3336,8.00149,7.6,7.6,L
153.417,8.00173,7.6,7.6,L
153.5004,8.0055,7.6,7.6,L
153.5832,8.00452,7.6,7.6,L
153.6666,8.00509,7.6,7.6,L
153.75,8.00457,7.6,7.6,L
153.8334,8.00489,7.6,7.6,L
153.9168,8.00358,7.6,7.6,L
154.0002,8.00126,7.6,7.6,L
154.0836,8.00037,7.6,7.6,L
154.167,7.99954,7.6,7.6,L
154.2504,7.9985,7.6,7.6,L
154.3332,7.99518,7.6,7.6,L
154.4166,7.99765,7.6,7.6,L
154.5,7.99755,7.6,7.6,L
154.5834,7.99653,7.6,7.6,L
154.6668,7.99207,7.6,7.6,L
154.7502,7.99238,7.6,7.6,L
154.8336,7.99187,7.6,7.6,L
154.917,7.9892,7.6,7.6,L
155.0004,7.99121,7.6,7.6,L
155.0832,7.98847,7.6,7.6,L
155.1666,7.98866,7.6,7.6,L
155.25,7.98864,7.6,7.6,L
155.3334,7.98854,7.6,7.6,L
155.4168,7.98695,7.6,7.6,L
155.5002,7.98809,7.6,7.6,L
155.5836,7.98634,7.6,7.6,L
155.667,7.98529,7.6,7.6,L
155.7498,7.98601,7.6,7.6,L
155.8332,7.98675,7.6,7.6,L
155.9166,7.98742,7.6,7.6,L
156,7.98629,7.6,7.6,L
156.0834,7.98893,7.6,7.6,L
156.1668,7.98973,7.6,7.6,L
156.2502,7.99183,7.6,7.6,L
156.3336,7.99355,7.6,7.6,L
156.417,7.99243,7.6,7.6,L
156.5004,7.99284,7.6,7.6,L
156.5832,7.99237,7.6,7.6,L
156.6666,7.99174,7.6,7.6,L
156.75,7.9896,7.6,7.6,L
156.8334,7.98739,7.6,7.6,L
156.9168,7.98617,7.6,7.6,L
157.0002,7.98615,7.6,7.6,L
157.0836,7.98768,7.6,7.6,L
157.167,7.98857,7.6,7.6,L
157.2504,7.98701,7.6,7.6,L
157.3332,7.98456,7.6,7.6,L
157.4166,7.98351,7.6,7.6,L
157.5,7.98217,7.6,7.6,L
157.5834,7.98088,7.6,7.6,L
157.6668,7.97746,7.6,7.6,L
157.7502,7.97754,7.6,7.6,L
157.8336,7.97796,7.6,7.6,L
157.917,7.97748,7.6,7.6,L
157.9998,7.97909,7.6,7.6,L
158.0832,7.97804,7.6,7.6,L
158.1666,7.97964,7.6,7.6,L
158.25,7.97996,7.6,7.6,L
158.3334,7.97938,7.6,7.6,L
158.4168,7.97828,7.6,7.6,L
158.5002,7.98057,7.6,7.6,L
158.5836,7.98083,7.6,7.6,L
158.667,7.97991,7.6,7.6,L
158.7498,7.97953,7.6,7.6,L
158.8332,7.97922,7.6,7.6,L
158.9166,7.97763,7.6,7.6,L
159,7.97846,7.6,7.6,L
159.0834,7.97826,7.6,7.6,L
159.1668,7.97788,7.6,7.6,L
159.2502,7.98192,7.6,7.6,L
159.3336,7.98509,7.6,7.6,L
159.417,7.99185,7.6,7.6,L
159.5004,7.99533,7.6,7.6,L
159.5832,8.00148,7.6,7.6,L
159.6666,8.00263,7.6,7.6,L
159.75,8.00637,7.6,7.6,L
159.8334,8.01127,7.6,7.6,L
159.9168,8.01426,7.6,7.6,L
160.0002,8.01864,7.6,7.6,L
160.0836,8.02223,7.6,7.6,L
160.167,8.0259,7.6,7.6,L
160.2504,8.02562,7.6,7.6,L
160.3332,8.02583,7.6,7.6,L
160.4166,8.02521,7.6,7.6,L
160.5,8.02668,7.6,7.6,L
160.5834,8.02793,7.6,7.6,L
160.6668,8.02642,7.6,7.6,L
160.7502,8.02648,7.6,7.6,L
160.8336,8.02568,7.6,7.6,L
160.917,8.0259,7.6,7.6,L
160.9998,8.02666,7.6,7.6,L
161.0832,8.02797,7.6,7.6,L
161.1666,8.02589,7.6,7.6,L
161.25,8.0253,7.6,7.6,L
161.3334,8.02309,7.6,7.6,L
161.4168,8.02318,7.6,7.6,L
161.5002,8.02034,7.6,7.6,L
161.5836,8.01961,7.6,7.6,L
161.667,8.02135,7.6,7.6,L
161.7498,8.02262,7.6,7.6,L
161.8332,8.02609,7.6,7.6,L
161.9166,8.03381,7.6,7.6,L
162,8.04011,7.6,7.6,L
162.0834,8.03951,7.6,7.6,L
162.1668,8.04059,7.6,7.6,L
162.2502,8.04088,7.6,7.6,L
162.3336,8.04092,7.6,7.6,L
162.417,8.04453,7.6,7.6,L
162.5004,8.04682,7.6,7.6,L
162.5832,8.04836,7.6,7.6,L
162.6666,8.04842,7.6,7.6,L
162.75,8.05243,7.6,7.6,L
162.8334,8.05575,7.6,7.6,L
162.9168,8.05475,7.6,7.6,L
163.0002,8.05622,7.6,7.6,L
163.0836,8.05641,7.6,7.6,L
163.167,8.05649,7.6,7.6,L
163.2504,8.05563,7.6,7.6,L
163.3332,8.05186,7.6,7.6,L
163.4166,8.04997,7.6,7.6,L
163.5,8.04703,7.6,7.6,L
163.5834,8.04753,7.6,7.6,L
163.6668,8.04739,7.6,7.6,L
163.7502,8.04893,7.6,7.6,L
163.8336,8.05022,7.6,7.6,L
163.917,8.05125,7.6,7.6,L
163.9998,8.05104,7.6,7.6,L
164.0832,8.05172,7.6,7.6,L
164.1666,8.0512,7.6,7.6,L
164.25,8.05108,7.6,7.6,L
164.3334,8.04908,7.6,7.6,L
164.4168,8.04987,7.6,7.6,L
164.5002,8.05001,7.6,7.6,L
164.5836,8.0493,7.6,7.6,L
164.667,8.0507,7.6,7.6,L
164.7504,8.05263,7.6,7.6,L
164.8332,8.05471,7.6,7.6,L
164.9166,8.05399,7.6,7.6,L
165,8.05431,7.6,7.6,L
165.0834,8.05328,7.6,7.6,L
165.1668,8.05581,7.6,7.6,L
165.2502,8.05417,7.6,7.6,L
165.3336,8.05421,7.6,7.6,L
165.417,8.05423,7.6,7.6,L
165.5004,8.0547,7.6,7.6,L
165.5832,8.05608,7.6,7.6,L
165.6666,8.05494,7.6,7.6,L
165.75,8.05729,7.6,7.6,L
165.8334,8.05956,7.6,7.6,L
165.9168,8.06003,7.6,7.6,L
166.0002,8.0626,7.6,7.6,L
166.0836,8.06459,7.6,7.6,L
166.167,8.06839,7.6,7.6,L
166.2504,8.07144,7.6,7.6,L
166.3332,8.06877,7.6,7.6,L
166.4166,8.06633,7.6,7.6,L
166.5,8.06509,7.6,7.6,L
166.5834,8.06512,7.6,7.6,L
166.6668,8.0661,7.6,7.6,L
166.7502,8.06449,7.6,7.6,L
166.8336,8.06276,7.6,7.6,L
166.917,8.05951,7.6,7.6,L
166.9998,8.05772,7.6,7.6,L
167.0832,8.05555,7.6,7.6,L
167.1666,8.05474,7.6,7.6,L
167.25,8.05433,7.6,7.6,L
167.3334,8.05104,7.6,7.6,L
167.4168,8.05106,7.6,7.6,L
167.5002,8.04618,7.6,7.6,L
167.5836,8.0465,7.6,7.6,L
167.667,8.04402,7.6,7.6,L
167.7504,8.0412,7.6,7.6,L
167.8332,8.03977,7.6,7.6,L
167.9166,8.03693,7.6,7.6,L
168,8.03543,7.6,7.6,L
168.0834,8.03473,7.6,7.6,L
168.1668,8.03619,7.6,7.6,L
168.2502,8.0362,7.6,7.6,L
168.3336,8.03844,7.6,7.6,L
168.417,8.03889,7.6,7.6,L
168.5004,8.03993,7.6,7.6,L
168.5832,8.03873,7.6,7.6,L
168.6666,8.03574,7.6,7.6,L
168.75,8.03612,7.6,7.6,L
168.8334,8.03216,7.6,7.6,L
168.9168,8.03067,7.6,7.6,L
169.0002,8.02741,7.6,7.6,L
169.0836,8.025,7.6,7.6,L
169.167,8.02367,7.6,7.6,L
169.2498,8.02022,7.6,7.6,L
169.3332,8.01658,7.6,7.6,L
169.4166,8.01447,7.6,7.6,L
169.5,8.01049,7.6,7.6,L
169.5834,8.00828,7.6,7.6,L
169.6668,8.00666,7.6,7.6,L
169.7502,8.00556,7.6,7.6,L
169.8336,7.99843,7.6,7.6,L
169.917,7.99354,7.6,7.6,L
169.9998,7.99733,7.6,7.6,L
170.0832,8.00626,7.6,7.6,L
170.1666,8.00625,7.6,7.6,L
170.25,7.99924,7.6,7.6,L
170.3334,7.99141,7.6,7.6,L
170.4168,7.98619,7.6,7.6,L
170.5002,7.98473,7.6,7.6,L
170.5836,7.9836,7.6,7.6,L
170.667,7.98574,7.6,7.6,L
170.7504,7.98436,7.6,7.6,L
170.8332,7.98382,7.6,7.6,L
170.9166,7.98112,7.6,7.6,L
171,7.98338,7.6,7.6,L
171.0834,7.9867,7.6,7.6,L
171.1668,7.98902,7.6,7.6,L
171.2502,7.98904,7.6,7.6,L
171.3336,7.99027,7.6,7.6,L
171.417,7.99138,7.6,7.6,L
171.5004,7.99409,7.6,7.6,L
171.5832,7.99818,7.6,7.6,L
171.6666,8.00018,7.6,7.6,L
171.75,8.00717,7.6,7.6,L
171.8334,8.00816,7.6,7.6,L
171.9168,8.00772,7.6,7.6,L
172.0002,8.00858,7.6,7.6,L
172.0836,8.01102,7.6,7.6,L
172.167,8.0107,7.6,7.6,L
172.2498,8.01196,7.6,7.6,L
172.3332,8.0149,7.6,7.6,L
172.4166,8.01407,7.6,7.6,L
172.5,8.01574,7.6,7.6,L
172.5834,8.01566,7.6,7.6,L
172.6668,8.01745,7.6,7.6,L
172.7502,8.01847,7.6,7.6,L
172.8336,8.01764,7.6,7.6,L
172.917,8.02035,7.6,7.6,L
172.9998,8.02231,7.6,7.6,L
173.0832,8.02448,7.6,7.6,L
173.1666,8.0304,7.6,7.6,L
173.25,8.03292,7.6,7.6,L
173.3334,8.03336,7.6,7.6,L
173.4168,8.0331,7.6,7.6,L
173.5002,8.03339,7.6,7.6,L
173.5836,8.03447,7.6,7.6,L
173.667,8.03381,7.6,7.6,L
173.7504,8.03304,7.6,7.6,L
173.8332,8.03609,7.6,7.6,L
173.9166,8.03527,7.6,7.6,L
174,8.03464,7.6,7.6,L
174.0834,8.03573,7.6,7.6,L
174.1668,8.03499,7.6,7.6,L
174.2502,8.03402,7.6,7.6,L
174.3336,8.03476,7.6,7.6,L
174.417,8.03408,7.6,7.6,L
174.5004,8.03507,7.6,7.6,L
174.5832,8.03519,7.6,7.6,L
174.6666,8.03516,7.6,7.6,L
174.75,8.038,7.6,7.6,L
174.8334,8.03585,7.6,7.6,L
174.9168,8.03712,7.6,7.6,L
175.0002,8.03627,7.6,7.6,L
175.0836,8.03722,7.6,7.6,L
175.167,8.03742,7.6,7.6,L
175.2498,8.03484,7.6,7.6,L
175.3332,8.03592,7.6,7.6,L
175.4166,8.03639,7.6,7.6,L
175.5,8.03758,7.6,7.6,L
175.5834,8.03529,7.6,7.6,L
175.6668,8.03526,7.6,7.6,L
175.7502,8.03529,7.6,7.6,L
175.8336,8.03457,7.6,7.6,L
175.917,8.03601,7.6,7.6,L
176.0004,8.03382,7.6,7.6,L
176.0832,8.03373,7.6,7.6,L
176.1666,8.0292,7.6,7.6,L
176.25,8.02742,7.6,7.6,L
176.3334,8.02792,7.6,7.6,L
176.4168,8.02832,7.6,7.6,L
176.5002,8.02772,7.6,7.6,L
176.5836,8.0282,7.6,7.6,L
176.667,8.02894,7.6,7.6,L
176.7504,8.03097,7.6,7.6,L
176.8332,8.03191,7.6,7.6,L
176.9166,8.02944,7.6,7.6,L
177,8.02947,7.6,7.6,L
177.0834,8.02513,7.6,7.6,L
177.1668,8.02457,7.6,7.6,L
177.2502,8.02117,7.6,7.6,L
177.3336,8.02009,7.6,7.6,L
177.417,8.01846,7.6,7.6,L
177.5004,8.01674,7.6,7.6,L
177.5832,8.01751,7.6,7.6,L
177.6666,8.01614,7.6,7.6,L
177.75,8.01607,7.6,7.6,L
177.8334,8.01725,7.6,7.6,L
177.9168,8.01831,7.6,7.6,L
178.0002,8.01951,7.6,7.6,L
178.0836,8.02229,7.6,7.6,L
178.167,8.02615,7.6,7.6,L
178.2498,8.02942,7.6,7.6,L
178.3332,8.03431,7.6,7.6,L
178.4166,8.03936,7.6,7.6,L
178.5,8.04026,7.6,7.6,L
178.5834,8.04283,7.6,7.6,L
178.6668,8.04364,7.6,7.6,L
178.7502,8.04449,7.6,7.6,L
178.8336,8.04548,7.6,7.6,L
178.917,8.04411,7.6,7.6,L
179.0004,8.04534,7.6,7.6,L
179.0832,8.04801,7.6,7.6,L
179.1666,8.04792,7.6,7.6,L
179.25,8.05107,7.6,7.6,L
179.3334,8.05198,7.6,7.6,L
179.4168,8.05488,7.6,7.6,L
179.5002,8.05679,7.6,7.6,L
179.5836,8.06367,7.6,7.6,L
179.667,8.06173,7.6,7.6,L
179.7504,8.06471,7.6,7.6,L
179.8332,8.0638,7.6,7.6,L
179.9166,8.06278,7.6,7.6,L
180,8.06328,7.6,7.6,L
180.0834,8.06213,7.6,7.6,L
180.1668,8.06118,7.6,7.6,L
180.2502,8.05749,7.6,7.6,L
180.3336,8.05373,7.6,7.6,L
180.417,8.04864,7.6,7.6,L
180.4998,8.04589,7.6,7.6,L
180.5832,8.04267,7.6,7.6,L
180.6666,8.04008,7.6,7.6,L
180.75,8.04189,7.6,7.6,L
180.8334,8.04589,7.6,7.6,L
180.9168,8.04397,7.6,7.6,L
181.0002,8.0391,7.6,7.6,L
181.0836,8.03196,7.6,7.6,L
181.167,8.0267,7.6,7.6,L
181.2498,8.02367,7.6,7.6,L
181.3332,8.02243,7.6,7.6,L
181.4166,8.02243,7.6,7.6,L
181.5,8.02271,7.6,7.6,L
181.5834,8.02566,7.6,7.6,L
181.6668,8.02974,7.6,7.6,L
181.7502,8.03339,7.6,7.6,L
181.8336,8.0382,7.6,7.6,L
181.917,8.04101,7.6,7.6,L
182.0004,8.04437,7.6,7.6,L
182.0832,8.04759,7.6,7.6,L
182.1666,8.04882,7.6,7.6,L
182.25,8.0521,7.6,7.6,L
182.3334,8.05311,7.6,7.6,L
182.4168,8.0563,7.6,7.6,L
182.5002,8.05629,7.6,7.6,L
182.5836,8.05747,7.6,7.6,L
182.667,8.05886,7.6,7.6,L
182.7504,8.05852,7.6,7.6,L
182.8332,8.06044,7.6,7.6,L
182.9166,8.05866,7.6,7.6,L
183,8.05603,7.6,7.6,L
183.0834,8.05405,7.6,7.6,L
183.1668,8.05177,7.6,7.6,L
183.2502,8.04797,7.6,7.6,L
183.3336,8.04565,7.6,7.6,L
183.417,8.04505,7.6,7.6,L
183.4998,8.04428,7.6,7.6,L
183.5832,8.0428,7.6,7.6,L
183.6666,8.0431,7.6,7.6,L
183.75,8.03835,7.6,7.6,L
183.8334,8.03921,7.6,7.6,L
183.9168,8.03841,7.6,7.6,L
184.0002,8.03746,7.6,7.6,L
184.0836,8.03931,7.6,7.6,L
184.167,8.04043,7.6,7.6,L
184.2498,8.03973,7.6,7.6,L
184.3332,8.03984,7.6,7.6,L
184.4166,8.04041,7.6,7.6,L
184.5,8.03674,7.6,7.6,L
184.5834,8.03695,7.6,7.6,L
184.6668,8.03573,7.6,7.6,L
184.7502,8.03328,7.6,7.6,L
184.8336,8.0356,7.6,7.6,L
184.917,8.03586,7.6,7.6,L
185.0004,8.04225,7.6,7.6,L
185.0832,8.04399,7.6,7.6,L
185.1666,8.04543,7.6,7.6,L
185.25,8.04468,7.6,7.6,L
185.3334,8.04308,7.6,7.6,L
185.4168,8.04341,7.6,7.6,L
185.5002,8.04358,7.6,7.6,L
185.5836,8.04168,7.6,7.6,L
185.667,8.04101,7.6,7.6,L
185.7504,8.04104,7.6,7.6,L
185.8332,8.03482,7.6,7.6,L
185.9166,8.03676,7.6,7.6,L
186,8.03446,7.6,7.6,L
186.0834,8.03235,7.6,7.6,L
186.1668,8.02998,7.6,7.6,L
186.2502,8.02726,7.6,7.6,L
186.3336,8.0283,7.6,7.6,L
186.417,8.02684,7.6,7.6,L
186.4998,8.02722,7.6,7.6,L
186.5832,8.02857,7.6,7.6,L
186.6666,8.02813,7.6,7.6,L
186.75,8.02668,7.6,7.6,L
186.8334,8.02773,7.6,7.6,L
186.9168,8.02985,7.6,7.6,L
187.0002,8.03041,7.6,7.6,L
187.0836,8.03601,7.6,7.6,L
187.167,8.03774,7.6,7.6,L
187.2504,8.03486,7.6,7.6,L
187.3332,8.03813,7.6,7.6,L
187.4166,8.03486,7.6,7.6,L
187.5,8.03391,7.6,7.6,L
187.5834,8.03319,7.6,7.6,L
187.6668,8.03587,7.6,7.6,L
187.7502,8.03812,7.6,7.6,L
187.8336,8.03801,7.6,7.6,L
187.917,8.03776,7.6,7.6,L
188.0004,8.0381,7.6,7.6,L
188.0832,8.0379,7.6,7.6,L
188.1666,8.03681,7.6,7.6,L
188.25,8.03624,7.6,7.6,L
188.3334,8.03634,7.6,7.6,L
188.4168,8.03296,7.6,7.6,L
188.5002,8.03177,7.6,7.6,L
188.5836,8.03326,7.6,7.6,L
188.667,8.03348,7.6,7.6,L
188.7504,8.03372,7.6,7.6,L
188.8332,8.03655,7.6,7.6,L
188.9166,8.03775,7.6,7.6,L
189,8.03741,7.6,7.6,L
189.0834,8.03509,7.6,7.6,L
189.1668,8.03502,7.6,7.6,L
189.2502,8.02999,7.6,7.6,L
189.3336,8.02728,7.6,7.6,L
189.417,8.02366,7.6,7.6,L
189.4998,8.02247,7.6,7.6,L
189.5832,8.02167,7.6,7.6,L
189.6666,8.02014,7.6,7.6,L
189.75,8.02076,7.6,7.6,L
189.8334,8.01843,7.6,7.6,L
189.9168,8.02049,7.6,7.6,L
190.0002,8.01991,7.6,7.6,L
190.0836,8.02151,7.6,7.6,L
190.167,8.02128,7.6,7.6,L
190.2504,8.02327,7.6,7.6,L
190.3332,8.02392,7.6,7.6,L
190.4166,8.0261,7.6,7.6,L
190.5,8.02629,7.6,7.6,L
190.5834,8.02693,7.6,7.6,L
190.6668,8.02519,7.6,7.6,L
190.7502,8.02452,7.6,7.6,L
190.8336,8.02441,7.6,7.6,L
190.917,8.02405,7.6,7.6,L
191.0004,8.02465,7.6,7.6,L
191.0832,8.02485,7.6,7.6,L
191.1666,8.02224,7.6,7.6,L
191.25,8.02276,7.6,7.6,L
191.3334,8.02331,7.6,7.6,L
191.4168,8.02406,7.6,7.6,L
191.5002,8.02583,7.6,7.6,L
191.5836,8.02577,7.6,7.6,L
191.667,8.0259,7.6,7.6,L
191.7498,8.0271,7.6,7.6,L
191.8332,8.02708,7.6,7.6,L
191.9166,8.02954,7.6,7.6,L
192,8.02823,7.6,7.6,L
192.0834,8.03274,7.6,7.6,L
192.1668,8.03364,7.6,7.6,L
192.2502,8.03435,7.6,7.6,L
192.3336,8.03545,7.6,7.6,L
192.417,8.03417,7.6,7.6,L
192.4998,8.03995,7.6,7.6,L
192.5832,8.03945,7.6,7.6,L
192.6666,8.04584,7.6,7.6,L
192.75,8.04935,7.6,7.6,L
192.8334,8.05184,7.6,7.6,L
192.9168,8.05464,7.6,7.6,L
193.0002,8.05881,7.6,7.6,L
193.0836,8.05844,7.6,7.6,L
193.167,8.06129,7.6,7.6,L
193.2504,8.0645,7.6,7.6,L
193.3332,8.0657,7.6,7.6,L
193.4166,8.06725,7.6,7.6,L
193.5,8.06771,7.6,7.6,L
193.5834,8.0662,7.6,7.6,L
193.6668,8.06414,7.6,7.6,L
193.7502,8.06026,7.6,7.6,L
193.8336,8.05859,7.6,7.6,L
193.917,8.05548,7.6,7.6,L
194.0004,8.05115,7.6,7.6,L
194.0832,8.05015,7.6,7.6,L
194.1666,8.04457,7.6,7.6,L
194.25,8.04293,7.6,7.6,L
194.3334,8.04103,7.6,7.6,L
194.4168,8.04001,7.6,7.6,L
194.5002,8.04053,7.6,7.6,L
194.5836,8.0372,7.6,7.6,L
194.667,8.03603,7.6,7.6,L
